x,y
-2.69999993965,0.509999988601
-2.69729573701,0.509249237867
-2.69458854639,0.508498487137
-2.69187838579,0.507747736423
-2.68916527316,0.506996985742
-2.68644922642,0.506246235119
-2.68373026344,0.505495484587
-2.68100840205,0.504744734185
-2.67828366006,0.503993983961
-2.67555605522,0.503243233968
-2.67282560525,0.502492484267
-2.67009232782,0.501741734927
-2.66735624057,0.500990986024
-2.6646173611,0.500240237639
-2.66187570697,0.499489489864
-2.65913129569,0.498738742794
-2.65638414476,0.497987996534
-2.6536342716,0.497237251194
-2.65088169361,0.496486506894
-2.64812642817,0.495735763759
-2.64536849258,0.494985021921
-2.64260790414,0.494234281519
-2.63984468008,0.493483542701
-2.63707883761,0.49273280562
-2.6343103939,0.491982070437
-2.63153936606,0.49123133732
-2.62876577118,0.490480606443
-2.62598962632,0.48972987799
-2.62321094847,0.488979152148
-2.6204297546,0.488228429114
-2.61764606165,0.487477709091
-2.61485988649,0.486726992288
-2.61207124599,0.485976278924
-2.60928015695,0.485225569223
-2.60648663614,0.484474863414
-2.60369070029,0.483724161737
-2.60089236611,0.482973464437
-2.59809165024,0.482222771765
-2.59528856929,0.481472083981
-2.59248313985,0.480721401351
-2.58967537845,0.479970724147
-2.58686530159,0.479220052649
-2.58405292572,0.478469387145
-2.58123826727,0.477718727928
-2.57842134262,0.476968075299
-2.57560216811,0.476217429565
-2.57278076004,0.475466791041
-2.56995713467,0.474716160049
-2.56713130823,0.473965536916
-2.56430329691,0.473214921978
-2.56147311686,0.472464315577
-2.55864078417,0.471713718062
-2.55580631493,0.470963129788
-2.55296972516,0.470212551119
-2.55013103085,0.469461982424
-2.54729024795,0.468711424079
-2.54444739239,0.467960876468
-2.54160248003,0.467210339981
-2.53875552672,0.466459815014
-2.53590654824,0.465709301971
-2.53305556037,0.464958801263
-2.53020257881,0.464208313307
-2.52734761926,0.463457838528
-2.52449069735,0.462707377355
-2.52163182869,0.461956930227
-2.51877102884,0.461206497588
-2.51590831334,0.460456079889
-2.51304369766,0.459705677589
-2.51017719727,0.458955291152
-2.50730882758,0.458204921049
-2.50443860394,0.457454567759
-2.50156654171,0.456704231767
-2.49869265618,0.455953913564
-2.4958169626,0.455203613648
-2.49293947619,0.454453332525
-2.49006021213,0.453703070707
-2.48717918558,0.452952828712
-2.48429641162,0.452202607065
-2.48141190533,0.451452406298
-2.47852568173,0.450702226949
-2.47563775581,0.449952069564
-2.47274814253,0.449201934694
-2.46985685679,0.448451822899
-2.46696391347,0.447701734742
-2.4640693274,0.446951670796
-2.46117311338,0.44620163164
-2.45827528617,0.445451617857
-2.45537586049,0.444701630041
-2.45247485103,0.443951668788
-2.44957227242,0.443201734705
-2.44666813928,0.442451828401
-2.44376246617,0.441701950496
-2.44085526763,0.440952101614
-2.43794655813,0.440202282386
-2.43503635215,0.43945249345
-2.43212466409,0.438702735449
-2.42921150833,0.437953009036
-2.42629689921,0.437203314866
-2.42338085104,0.436453653605
-2.42046337807,0.435704025922
-2.41754449453,0.434954432495
-2.41462421462,0.434204874006
-2.41170255247,0.433455351146
-2.4087795222,0.432705864612
-2.40585513789,0.431956415106
-2.40292941357,0.431207003337
-2.40000236324,0.430457630022
-2.39707400086,0.429708295883
-2.39414434035,0.428959001649
-2.3912133956,0.428209748055
-2.38828118045,0.427460535843
-2.38534770871,0.426711365761
-2.38241299416,0.425962238563
-2.37947705052,0.425213155011
-2.37653989149,0.424464115872
-2.37360153074,0.42371512192
-2.37066198187,0.422966173936
-2.36772125848,0.422217272705
-2.36477937411,0.421468419021
-2.36183634227,0.420719613684
-2.35889217641,0.419970857499
-2.35594688999,0.419222151278
-2.35300049639,0.41847349584
-2.35005300897,0.41772489201
-2.34710444104,0.41697634062
-2.3441548059,0.416227842505
-2.34120411678,0.415479398512
-2.33825238689,0.414731009489
-2.3352996294,0.413982676294
-2.33234585745,0.413234399789
-2.32939108412,0.412486180843
-2.32643532248,0.411738020332
-2.32347858554,0.410989919138
-2.32052088628,0.410241878148
-2.31756223766,0.409493898258
-2.31460265258,0.408745980367
-2.3116421439,0.407998125382
-2.30868072447,0.407250334217
-2.30571840707,0.40650260779
-2.30275520447,0.405754947028
-2.29979112938,0.405007352862
-2.2968261945,0.40425982623
-2.29386041246,0.403512368076
-2.29089379588,0.402764979352
-2.28792635732,0.402017661013
-2.28495810933,0.401270414022
-2.2819890644,0.400523239348
-2.27901923499,0.399776137967
-2.27604863353,0.39902911086
-2.2730772724,0.398282159014
-2.27010516395,0.397535283424
-2.26713232049,0.396788485088
-2.2641587543,0.396041765014
-2.26118447762,0.395295124213
-2.25820950265,0.394548563703
-2.25523384155,0.393802084508
-2.25225750645,0.393055687661
-2.24928050944,0.392309374196
-2.24630286257,0.391563145156
-2.24332457787,0.390817001591
-2.2403456673,0.390070944555
-2.23736614281,0.38932497511
-2.23438601632,0.388579094321
-2.23140529968,0.387833303263
-2.22842400473,0.387087603015
-2.22544214326,0.386341994661
-2.22245972704,0.385596479293
-2.21947676778,0.384851058009
-2.21649327717,0.38410573191
-2.21350926686,0.383360502108
-2.21052474846,0.382615369717
-2.20753973354,0.381870335859
-2.20455423365,0.38112540166
-2.20156826028,0.380380568254
-2.1985818249,0.379635836782
-2.19559493894,0.378891208386
-2.19260761379,0.37814668422
-2.1896198608,0.377402265441
-2.18663169129,0.376657953211
-2.18364311655,0.375913748699
-2.18065414782,0.375169653081
-2.17766479631,0.374425667538
-2.17467507319,0.373681793257
-2.17168498959,0.37293803143
-2.16869455662,0.372194383256
-2.16570378534,0.37145084994
-2.16271268678,0.370707432693
-2.15972127192,0.369964132731
-2.15672955172,0.369220951276
-2.1537375371,0.368477889557
-2.15074523893,0.367734948807
-2.14775266807,0.366992130267
-2.14475983532,0.366249435182
-2.14176675145,0.365506864804
-2.1387734272,0.36476442039
-2.13577987327,0.364022103205
-2.13278610032,0.363279914516
-2.12979211898,0.362537855599
-2.12679793983,0.361795927735
-2.12380357344,0.36105413221
-2.12080903032,0.360312470317
-2.11781432096,0.359570943354
-2.1148194558,0.358829552624
-2.11182444524,0.358088299438
-2.10882929967,0.35734718511
-2.10583402942,0.356606210963
-2.1028386448,0.355865378323
-2.09984315606,0.355124688523
-2.09684757344,0.354384142901
-2.09385190714,0.353643742802
-2.0908561673,0.352903489575
-2.08786036406,0.352163384576
-2.08486450749,0.351423429167
-2.08186860765,0.350683624715
-2.07887267456,0.349943972592
-2.07587671818,0.349204474177
-2.07288074846,0.348465130853
-2.0698847753,0.347725944012
-2.06688880859,0.346986915047
-2.06389285815,0.346248045361
-2.06089693377,0.34550933636
-2.05790104523,0.344770789456
-2.05490520225,0.344032406068
-2.05190941452,0.34329418762
-2.0489136917,0.342556135539
-2.04591804341,0.341818251262
-2.04292247923,0.34108053623
-2.0399270087,0.340342991887
-2.03693164135,0.339605619686
-2.03393638665,0.338868421084
-2.03094125404,0.338131397545
-2.02794625292,0.337394550535
-2.02495139268,0.336657881531
-2.02195668263,0.33592139201
-2.01896213208,0.335185083459
-2.0159677503,0.334448957368
-2.01297354652,0.333713015233
-2.00997952991,0.332977258555
-2.00698570965,0.332241688843
-2.00399209486,0.331506307609
-2.00099869461,0.330771116371
-1.99800551796,0.330036116653
-1.99501257393,0.329301309984
-1.9920198715,0.328566697899
-1.98902741961,0.327832281938
-1.98603522716,0.327098063648
-1.98304330304,0.326364044578
-1.98005165608,0.325630226286
-1.97706029509,0.324896610334
-1.97406922882,0.32416319829
-1.97107846603,0.323429991726
-1.96808801539,0.32269699222
-1.96509788559,0.321964201357
-1.96210808523,0.321231620725
-1.95911862292,0.32049925192
-1.9561295072,0.319767096541
-1.95314074661,0.319035156194
-1.95015234963,0.318303432489
-1.9471643247,0.317571927043
-1.94417668025,0.316840641478
-1.94118942465,0.316109577419
-1.93820256626,0.315378736499
-1.93521611338,0.314648120357
-1.93223007428,0.313917730635
-1.92924445722,0.31318756898
-1.92625927038,0.312457637047
-1.92327452196,0.311727936496
-1.92029022007,0.310998468988
-1.91730637282,0.310269236196
-1.91432298829,0.309540239792
-1.91134007449,0.308811481458
-1.90835763942,0.308082962879
-1.90537569105,0.307354685745
-1.9023942373,0.306626651753
-1.89941328607,0.305898862603
-1.8964328452,0.305171320002
-1.89345292253,0.304444025662
-1.89047352583,0.3037169813
-1.88749466287,0.302990188637
-1.88451634136,0.302263649402
-1.88153856897,0.301537365327
-1.87856135337,0.300811338149
-1.87558470216,0.300085569612
-1.87260862292,0.299360061465
-1.8696331232,0.298634815459
-1.86665821051,0.297909833354
-1.86368389231,0.297185116915
-1.86071017606,0.296460667908
-1.85773706915,0.29573648811
-1.85476457896,0.295012579299
-1.85179271282,0.294288943259
-1.84882147804,0.293565581779
-1.84585088188,0.292842496656
-1.84288093158,0.292119689688
-1.83991163434,0.29139716268
-1.83694299731,0.290674917442
-1.83397502763,0.28995295579
-1.8310077324,0.289231279543
-1.82804111867,0.288509890527
-1.82507519347,0.287788790573
-1.82210996379,0.287067981515
-1.8191454366,0.286347465194
-1.81618161881,0.285627243456
-1.81321851732,0.284907318151
-1.81025613897,0.284187691136
-1.80729449059,0.28346836427
-1.80433357896,0.282749339419
-1.80137341084,0.282030618455
-1.79841399295,0.281312203252
